     0.82973422E+000     0.65854340E-001     0.16783584E-001    -0.48870167E-001    -0.55484005E-001    -0.91709584E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.64814035E-001     0.65768745E-003    -0.32932932E-002    -0.36994908E-002     0.34094812E-001     0.14581303E-001     0.31384129E-001    -0.28908118E-002
     0.80679075E+000     0.13442246E-001     0.54979276E-002    -0.78968724E-002     0.35406223E-002    -0.11926197E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.33473891E-001     0.35626571E-003    -0.84780691E-003    -0.23346192E-002     0.14407331E-001     0.74424856E-002     0.19424052E-001    -0.15160433E-002
     0.82670037E+000     0.20417820E-001    -0.21745371E-001    -0.23495496E-001    -0.20744562E-001    -0.21590725E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.61703091E-001     0.17474333E-002    -0.11739745E-002    -0.71901954E-002     0.31259356E-001     0.29308813E-002     0.32210830E-001    -0.27965079E-002
     0.83043674E+000     0.11685512E-001    -0.19760266E-001    -0.50000000E-001     0.17812793E-001    -0.20589968E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.68697318E-001     0.12644311E-002     0.14907260E-002    -0.59718318E-002     0.40973477E-001    -0.56904222E-002     0.29000361E-001    -0.30205229E-002
     0.82820891E+000    -0.40345111E-002    -0.84943634E-002    -0.22097081E-001    -0.37563657E-001    -0.16257909E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.66636635E-001     0.67872123E-003     0.19780908E-004    -0.29700864E-002     0.45205092E-001    -0.11520734E-001     0.22115220E-001    -0.28793311E-002
     0.87345742E+000     0.18778568E-002     0.32015417E-003    -0.11298329E-002    -0.35651134E-001    -0.97916520E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.12429560E+000     0.96691004E-003    -0.45005617E-002    -0.80158511E-002     0.54109157E-001     0.25443007E-001     0.71161346E-001    -0.58288230E-002
     0.82848143E+000     0.91894263E-001     0.49265289E-001    -0.37316769E-001     0.92516021E-001    -0.77330801E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.63443449E-001     0.65318842E-003     0.11709848E-002    -0.23826772E-002     0.22571541E-001     0.55007854E-002     0.41536730E-001    -0.29688740E-002
     0.78513418E+000     0.37093283E-003     0.41455692E-003    -0.10613671E-003     0.19541186E+000     0.53037187E-002     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.62731727E-002     0.96010970E-004     0.44353077E-003    -0.31544975E-004     0.20837113E-002     0.10530453E-003     0.42869142E-002    -0.28214057E-003
     0.82911198E+000     0.16256211E-001    -0.37472542E-001    -0.38879711E-001    -0.26404916E+000    -0.15609100E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.67172568E-001     0.26769530E-002    -0.41979679E-002    -0.96482817E-002     0.15447113E-001     0.36598260E-002     0.54440480E-001    -0.31863522E-002
     0.83382335E+000     0.15764349E-001    -0.12527458E-001    -0.26504504E-001    -0.12009408E+000    -0.19828697E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.70222526E-001     0.26671899E-002    -0.42119053E-002    -0.97202380E-002     0.28953975E-001     0.53364657E-002     0.43968453E-001    -0.32528561E-002
     0.85180085E+000     0.98503524E-002     0.73642957E-002    -0.47863586E-002     0.19243670E+000    -0.32288994E-002     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.93734709E-001     0.12192212E-002     0.56915076E-002    -0.13606847E-002     0.28803305E-001    -0.36844803E-002     0.66175520E-001    -0.43820135E-002
     0.82661498E+000     0.21027953E-001     0.42635704E-001    -0.13409387E-001     0.25289272E+000     0.20893711E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.61061488E-001     0.89307037E-003     0.35891751E-002    -0.20199787E-002     0.15244783E-001    -0.95969558E-002     0.46729459E-001    -0.28136372E-002
     0.82949056E+000     0.91259943E-003    -0.25960048E-001    -0.98675881E-002    -0.40327161E+000    -0.13088719E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.67799003E-001     0.31092518E-002    -0.49692753E-002    -0.86766606E-002     0.11941014E-001     0.21278898E-002     0.58978497E-001    -0.31359147E-002
     0.83079602E+000     0.35314369E-002    -0.24039952E-001    -0.11120289E-001    -0.36275918E+000    -0.11998284E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.69006402E-001     0.22895970E-002    -0.34422526E-002    -0.81455233E-002     0.99308405E-002     0.51576133E-003     0.61393778E-001    -0.31958343E-002
     0.83000520E+000     0.85188704E-002     0.50000000E-001    -0.72281957E-003     0.32778984E+000     0.37135841E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.67370623E-001     0.13489904E-002     0.44625886E-002    -0.41834976E-002     0.15595684E-001    -0.17789690E-001     0.53137465E-001    -0.30536149E-002
     0.83000379E+000     0.83704170E-002    -0.50000000E-001     0.35434524E-003    -0.44931654E+000    -0.10955918E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.67579674E-001     0.56467769E-002    -0.10906826E-001    -0.62558409E-002     0.23882351E-001     0.19457962E-002     0.49347684E-001    -0.31565909E-002
     0.82997916E+000     0.13444449E-002     0.50000000E-001     0.10141330E-001     0.37942829E+000     0.17598573E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.68644185E-001     0.32314934E-002     0.87912515E-002    -0.23631862E-002     0.24259711E-001    -0.93076575E-002     0.47618652E-001    -0.30975519E-002
     0.83000019E+000     0.16466528E-001    -0.50000000E-001    -0.76466995E-003    -0.47261618E+000     0.10795043E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.66635162E-001     0.77889178E-002    -0.16097718E-001     0.10116001E-002     0.34691936E-001    -0.11161191E-002     0.39735022E-001    -0.31545228E-002
     0.83006951E+000    -0.39656106E-002     0.50000000E-001    -0.15546521E-001     0.36776513E+000    -0.59386896E-002     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.69597094E-001     0.33282300E-002     0.92524121E-002     0.30129378E-002     0.26339893E-001     0.98475828E-002     0.46591606E-001    -0.31054894E-002
     0.82994749E+000     0.90382072E-002    -0.50000000E-001     0.57329392E-002    -0.42537078E+000     0.14051058E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.67498070E-001     0.67334321E-002    -0.12935375E-001     0.78787323E-002     0.29199983E-001    -0.34733014E-002     0.45034711E-001    -0.31533141E-002
     0.82994581E+000    -0.21516405E-002     0.50000000E-001    -0.75735602E-002     0.28947109E+000    -0.72473133E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.68862655E-001     0.17781770E-002     0.63608782E-002     0.20750371E-002     0.25613324E-001     0.15234554E-001     0.45040053E-001    -0.30465122E-002
     0.82925360E+000     0.36936823E-003    -0.94664682E-002     0.45449737E-002    -0.37849379E+000     0.18080179E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.67363291E-001     0.53026034E-002    -0.90766416E-002     0.10426357E-001     0.22369472E-001    -0.36025428E-002     0.50299930E-001    -0.31043800E-002
     0.83019197E+000     0.20059770E-002    -0.40533532E-001     0.19190930E-001    -0.34594583E+000     0.17359819E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.69854955E-001     0.43019451E-002    -0.78398017E-002     0.89805366E-002     0.23581676E-001     0.37967289E-003     0.50581454E-001    -0.32305552E-002
     0.83013795E+000     0.18424031E-001     0.50000000E-001     0.81409999E-002     0.24043279E+000    -0.61774126E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.67364230E-001     0.19980032E-002     0.81473054E-002     0.25456043E-003     0.35947734E-001     0.80764788E-002     0.33430763E-001    -0.30450799E-002
     0.82972995E+000     0.37926762E-002    -0.42039497E-001     0.30809070E-001    -0.30437277E+000     0.16728067E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.69712692E-001     0.34217634E-002    -0.72219931E-002     0.71171626E-002     0.26568364E-001     0.35379560E-002     0.46571608E-001    -0.32165404E-002
     0.83180249E+000     0.10428841E-002    -0.79605029E-002     0.59923956E-002    -0.28588269E+000     0.15633788E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.70361223E-001     0.32096665E-002    -0.83025514E-002     0.51684683E-002     0.32046791E-001     0.51857548E-002     0.41526558E-001    -0.31697745E-002
     0.87489496E+000     0.45070635E-003     0.27142999E-003     0.19473592E-003     0.18607121E+000     0.16633880E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.12700432E+000     0.39021789E-002     0.15558550E-001     0.57726294E-002     0.89078234E-001    -0.62423049E-002     0.41839033E-001    -0.60061580E-002
     0.82964188E+000     0.38496880E-001     0.49728570E-001     0.15863432E-001     0.20867419E+000     0.78782743E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.65134467E-001     0.21919344E-002     0.90506954E-002     0.17154268E-002     0.44411780E-001     0.12828470E-003     0.22925003E-001    -0.30039089E-002
     0.82999919E+000     0.67623536E-002    -0.50000000E-001     0.16301865E-001    -0.28044459E+000     0.14586243E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.68586384E-001     0.26119252E-002    -0.72843756E-002     0.41430444E-002     0.30016609E-001     0.63306358E-002     0.41183928E-001    -0.30937571E-002
     0.84183994E+000     0.47145033E-003     0.15057873E-002     0.21610897E-002     0.64850565E-002     0.26066978E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.84076062E-001     0.29522787E-002    -0.17482750E-002     0.11664437E-001     0.40528316E-001    -0.89064676E-002     0.46518709E-001    -0.37164483E-002
     0.83019858E+000     0.22801409E-001     0.17688284E-001     0.50000000E-001     0.45438963E-001     0.27528293E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.66634584E-001     0.25721339E-002     0.11039372E-002     0.89092082E-002     0.35568073E-001    -0.21960687E-002     0.33644990E-001    -0.29821788E-002
     0.82983602E+000     0.40688063E-001     0.27394760E-001     0.49805264E-001     0.13499419E+000     0.23174432E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.65644843E-001     0.21699976E-002     0.53161294E-002     0.55030296E-002     0.42262085E-001    -0.14834361E-002     0.25554717E-001    -0.30305466E-002
     0.80822830E+000     0.30562324E-002     0.34111689E-002     0.32126618E-002     0.18324219E+000     0.18352421E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.36113729E-001     0.11947106E-002     0.44609093E-002     0.17689106E-002     0.25285147E-001    -0.20666107E-002     0.12026398E-001    -0.16509511E-002
     0.83008578E+000     0.99369703E-002    -0.50000000E-001     0.26383333E-001    -0.27159968E+000     0.13110846E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.68930486E-001     0.23813693E-002    -0.69768926E-002     0.39829496E-002     0.29366730E-001     0.57705190E-002     0.41947541E-001    -0.31290562E-002
     0.82934951E+000    -0.57469162E-002     0.50000000E-001     0.40948458E-001     0.64720528E-001     0.16733158E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.67072032E-001     0.10692074E-002    -0.61850946E-003     0.47205150E-002     0.29593444E-001    -0.16146730E-001     0.38558901E-001    -0.28553460E-002
     0.81341995E+000     0.49605487E-003    -0.18854437E-002     0.13224062E-002    -0.26443703E+000     0.13371597E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.44932618E-001     0.18212604E-002    -0.50831639E-002     0.34431441E-002     0.20050983E-001     0.12702910E-002     0.26705123E-001    -0.20219652E-002
     0.83069712E+000     0.15109651E-001    -0.48114556E-001     0.36682732E-001    -0.24098567E+000     0.15587017E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.69038813E-001     0.29730142E-002    -0.83664230E-002     0.60630052E-002     0.34550327E-001    -0.91090435E-003     0.37463891E-001    -0.31319539E-002
     0.82662584E+000    -0.62687443E-002     0.30091354E-001     0.70886960E-002     0.22856041E+000    -0.75442734E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.64445288E-001     0.18893876E-002     0.54799947E-002    -0.53835902E-002     0.23256121E-001    -0.11209887E-001     0.43086274E-001    -0.27912390E-002
     0.83554376E+000    -0.96716972E-002     0.19908646E-001     0.68904523E-002     0.16384155E+000     0.13440545E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.77406011E-001     0.89886142E-003     0.39728985E-002    -0.24393675E-002     0.28646841E-001    -0.20701655E-001     0.49664981E-001    -0.33172295E-002
     0.82826743E+000     0.57329676E-002    -0.19500865E-001     0.13317268E-001    -0.21121282E+000     0.19003604E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.65311327E-001     0.28828307E-002    -0.76334159E-002     0.65378489E-002     0.34696347E-001    -0.91380994E-003     0.33500281E-001    -0.29349817E-002
     0.83070878E+000     0.29555464E-002    -0.30499135E-001     0.17731178E-001    -0.19618396E+000     0.19277522E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.69445907E-001     0.23786187E-002    -0.61303698E-002     0.61032337E-002     0.34505480E-001     0.41921185E-002     0.37322374E-001    -0.30914028E-002
     0.83095655E+000    -0.23466306E-003     0.26175329E-001    -0.70886960E-002     0.28820441E+000    -0.12857437E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.70085380E-001     0.32518554E-002     0.75312743E-002    -0.84398368E-002     0.23953617E-001    -0.74749170E-002     0.49390585E-001    -0.31140102E-002
     0.82864627E+000     0.35811672E-002     0.23824671E-001    -0.50468285E-002     0.34270443E+000    -0.13941899E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.66067607E-001     0.39257127E-002     0.78759525E-002    -0.88955400E-002     0.21173518E-001    -0.61512069E-002     0.48821415E-001    -0.30020808E-002
     0.82981390E+000    -0.78242252E-002    -0.50000000E-001     0.25581525E-001    -0.22882492E+000     0.13152514E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.69508881E-001     0.16993910E-002    -0.53870930E-002     0.21324803E-002     0.29666040E-001     0.12039816E-001     0.41544547E-001    -0.30471727E-002
     0.82997433E+000     0.13329851E-001     0.50000000E-001    -0.10476117E-001     0.39706045E+000    -0.99776669E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.67358411E-001     0.45952591E-002     0.97653369E-002    -0.67617184E-002     0.23824230E-001    -0.47777964E-002     0.48128705E-001    -0.30992036E-002
     0.83293382E+000    -0.60110903E-002    -0.22853370E-001     0.66872975E-002    -0.30074052E+000     0.42542460E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.73835807E-001     0.23451255E-002    -0.79486859E-002    -0.33972102E-002     0.29160457E-001     0.18034297E-001     0.47022248E-001    -0.32395605E-002
     0.82767705E+000    -0.23596930E-002    -0.27146630E-001     0.49932875E-002    -0.35581445E+000     0.75136978E-002     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.66054935E-001     0.33905449E-002    -0.95258898E-002    -0.46722049E-002     0.27784699E-001     0.14492803E-001     0.41663312E-001    -0.29407394E-002
     0.83000356E+000     0.14552978E-001     0.50000000E-001    -0.35219457E-002     0.40732171E+000    -0.40103707E-002     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.67183769E-001     0.53464836E-002     0.12875662E-001     0.75697960E-003     0.32126681E-001     0.23327536E-002     0.40405454E-001    -0.30682634E-002
     0.83006976E+000     0.45371423E-002    -0.50000000E-001     0.90460064E-002    -0.39828137E+000     0.23157054E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.68672766E-001     0.47800647E-002    -0.12135625E-001    -0.22467905E-002     0.31703548E-001     0.80276920E-002     0.41753932E-001    -0.31093099E-002
     0.82996338E+000     0.87973674E-002     0.50000000E-001     0.58355988E-002     0.34126968E+000     0.98730538E-001     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.67811213E-001     0.53346017E-002     0.13146703E-001     0.74948072E-002     0.35772839E-001     0.10284742E-001     0.37379824E-001    -0.30632531E-002
     0.83035018E+000     0.25681497E-001    -0.50000000E-001     0.27678079E-001    -0.36987394E+000     0.14332356E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.68932426E-001     0.61189958E-002    -0.13140255E-001     0.68175460E-002     0.34428717E-001    -0.31169904E-002     0.40627882E-001    -0.32482250E-002
     0.83036581E+000     0.22528337E-002     0.25378865E-001     0.16793084E-001     0.24544062E+000     0.16021133E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.68911489E-001     0.32062780E-002     0.66210356E-002     0.90453964E-002     0.24096445E-001     0.39245928E-002     0.48026308E-001    -0.30744080E-002
     0.82969086E+000     0.14550274E-002     0.24621135E-001     0.13209292E-001     0.28657384E+000     0.15449348E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.68113677E-001     0.44891868E-002     0.10316108E-001     0.96337162E-002     0.30659490E-001     0.10153151E-001     0.41951921E-001    -0.30524278E-002
     0.82151969E+000     0.69010427E-002    -0.81805423E-002     0.82826266E-002    -0.31244297E+000     0.25823887E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.54056204E-001     0.60856749E-002    -0.10377931E-001     0.10527060E-001     0.27599339E-001    -0.61943888E-002     0.32545868E-001    -0.25422641E-002
     0.83059023E+000     0.22352875E-001    -0.40813120E-001     0.50000000E-001    -0.17959281E+000     0.34163287E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.68763274E-001     0.66847846E-002    -0.87010339E-002     0.14269215E-001     0.36891308E-001    -0.70423391E-002     0.38563982E-001    -0.32467642E-002
     0.83026859E+000     0.32976037E-004    -0.10063382E-002     0.21843345E-002    -0.70297464E-001     0.39023157E+000     0.18000000E+000     0.00000000E+000     0.11956331E+000     0.00000000E+000     0.00000000E+000     0.26813212E-001    -0.68980142E-001     0.59553315E-002    -0.42470458E-002     0.14787449E-001     0.36540630E-001    -0.33786746E-002     0.38411872E-001    -0.31047236E-002
